wavelength_nm,absorbance,curve_id,extraction_method,quality_score,sample_origin,sample_type,sample_weight_ct,analysis_method
409.1463414634146,0.4980538940061454,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
411.1193816787666,0.49838787172804355,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
413.0924218941186,0.4987302454922179,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
415.06546210947056,0.49908101529866844,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
417.03850232482256,0.4994401811473952,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
419.01154254017456,0.4998077430383997,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
420.98458275552656,0.49680646632036474,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
422.9576229708785,0.4980466742232481,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
424.9306631862305,0.5024189086515518,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
426.9037034015825,0.5089538887171309,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
428.8767436169345,0.517096975561917,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
430.84978383228645,0.5253685265563265,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
432.82282404763845,0.532918728496224,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
434.79586426299045,0.5387818499795654,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
436.76890447834245,0.5446271806964401,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
438.7419446936944,0.5444428911338539,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
440.7149849090464,0.5374029250502785,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
442.6880251243984,0.5316354947093126,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
444.6610653397504,0.5231905797896985,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
446.63410555510234,0.5161744815106646,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
448.60714577045434,0.5106711744781663,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
450.58018598580634,0.5058012485569054,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
452.55322620115834,0.5070103721360091,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
454.5262664165103,0.5164821004709392,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
456.4993066318623,0.533016486096602,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
458.4723468472143,0.5451428394889748,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
460.4453870625663,0.5604223118985684,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
462.4184272779182,0.5781396465873052,1,advanced_contour,0.5514202594971205,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
