wavelength_nm,absorbance,curve_id,extraction_method,quality_score,sample_origin,sample_type,sample_weight_ct,analysis_method
400.0,0.5013561608541707,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
402.00363464210994,0.5013219842282837,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
404.00726928421983,0.5012221224488181,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
406.0109039263298,0.5010565755157743,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
408.0145385684397,0.500825343429152,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
410.0181732105496,0.5005284261889529,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
412.02180785265955,0.49988260059472295,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
414.0254424947695,0.4993179684024786,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
416.0290771368794,0.49902380449368866,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
418.0327117789893,0.4990001088683532,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
420.03634642109927,0.4992468815264721,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
422.03998106320915,0.4998779965241137,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
424.0436157053191,0.5007853127967147,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
426.04725034742904,0.5010563692195935,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
428.05088498953893,0.50093847894496,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
430.0545196316489,0.5003726751722108,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
432.0581542737588,0.49968163345992733,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
434.0617889158687,0.4990539245838953,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
436.06542355797865,0.4986591994463724,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
438.0690582000886,0.49839498711476626,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
440.07269284219853,0.49828510727456304,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
442.0763274843084,0.4985302174640608,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
444.07996212641837,0.4986274722074131,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
446.0835967685283,0.4983931015903372,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
448.0872314106382,0.4980055919324088,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
450.09086605274814,0.497511978668646,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
452.0945006948581,0.4970771546886293,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
454.09813533696797,0.4967604871969038,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
456.1017699790779,0.49660890943066394,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
458.10540462118786,0.49663682498975914,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
460.10903926329775,0.49773467979746877,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
462.1126739054077,0.49800180132463157,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
464.11630854751763,0.4965084443059876,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
466.1199431896275,0.4938095865149271,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
468.12357783173746,0.489897712876839,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
470.1272124738474,0.48619068567172496,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
472.1308471159573,0.48299117257457913,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
474.13448175806724,0.48069772829108093,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
476.1381164001772,0.48019410323415296,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
478.14175104228707,0.48055623343449116,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
480.145385684397,0.48223876606313215,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
482.14902032650696,0.4835493587375358,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
484.15265496861684,0.48149185585146514,1,advanced_contour,0.5317889939431288,Kafubu_Zambia,Blue_Green_Emerald,1.03,AI_Enhanced_Extraction
